what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429813936712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429813944623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429813951864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429813953150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429813965222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429813966508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429813979062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429813980779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429814212186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429814312977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429814314963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429814369646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429814371568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429814464875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429814473930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429814484861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429814489602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429814511756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429814512375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429814580361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429814580868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429814620145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429814620682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429815385696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429815386871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429815497150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429815497377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429815600223
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429815600730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429815619689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429815620106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429816121875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429816122205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429816325073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429816326067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429816527590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429816529411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429816530615
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1429816530726
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1429816530839
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1429816531366
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1429816531401
stopped,bundle,com.altera.debug.cdi.gdb.plugin,14.0.0.200,"com.altera.debug.cdi.gdb.plugin",1429816531401
stopped,bundle,com.altera.sbtgui.launch,14.0.0.200,"com.altera.sbtgui.launch",1429816532367
stopped,bundle,com.altera.sbt4e.launch,14.0.0.200,"com.altera.sbt4e.launch",1429816532367
stopped,bundle,com.altera.sbtgui.ui,14.0.0.200,"com.altera.sbtgui.ui",1429816532368
stopped,bundle,com.altera.sbtgui.project,14.0.0.200,"com.altera.sbtgui.project",1429816532368
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1429816532368
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1429816532368
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1429816532368
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1429816532368
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1429816532368
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1429816532368
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1429816532382
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1429816532384
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1429816532384
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1429816532387
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1429816532405
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1429816532405
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1429816532405
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1429816532405
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1429816532422
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1429816532422
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1429816532422
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1429816532424
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1429816532424
